date,buckshot_nswc_seal,dragomir_sabre,osiris_elite_crew,seal_team_6_soldier_nswc_seal,slingshot_phoenix,soldier_phoenix,lt._commander_ricksaw_nswc_seal,b_squadron_officer_sas,special_agent_ava_fbi,blackwolf_sabre,enforcer_phoenix,maximus_sabre,the_elite_mr._muhlik_elite_crew,3rd_commando_company_ksk,'two_times'_mccoy_usaf_tacp,rezan_the_ready_sabre,'the_doctor'_romanov_sabre,markus_delrow_fbi_hrt,operator_fbi_swat,prof._shahmat_elite_crew,getaway_sally_the_professionals,number_k_the_professionals,little_kev_the_professionals,safecracker_voltzmann_the_professionals,sergeant_bombson_swat,john_'van_healen'_kask_swat,'blueberries'_buckshot_nswc_seal,sir_bloody_loudmouth_darryl_the_professionals,dragomir_sabre_footsoldier,sir_bloody_miami_darryl_the_professionals,cmdr._mae_'dead_cold'_jamison_swat,sir_bloody_skullhead_darryl_the_professionals,chem-haz_specialist_swat,bio-haz_specialist_swat,street_soldier_phoenix,1st_lieutenant_farlow_swat,'two_times'_mccoy_tacp_cavalry,sir_bloody_darryl_royale_the_professionals,sir_bloody_silent_darryl_the_professionals,sous-lieutenant_medic_gendarmerie_nationale,trapper_aggressor_guerrilla_warfare,vypa_sista_of_the_revolution_guerrilla_warfare,officer_jacques_beltram_gendarmerie_nationale,'medium_rare'_crasswater_guerrilla_warfare,arno_the_overgrown_guerrilla_warfare,aspirant_gendarmerie_nationale,bloody_darryl_the_strapped_the_professionals,chef_d'escadron_rouchard_gendarmerie_nationale,chem-haz_capitaine_gendarmerie_nationale,cmdr._davida_'goggles'_fernandez_seal_frogman,cmdr._frank_'wet_sox'_baroud_seal_frogman,col._mangos_dabisi_guerrilla_warfare,crasswater_the_forgotten_guerrilla_warfare,d_squadron_officer_nzsas,elite_trapper_solman_guerrilla_warfare,trapper_guerrilla_warfare,lieutenant_'tree_hugger'_farlow_swat,lieutenant_rex_krikey_seal_frogman,primeiro_tenente_brazilian_1st_battalion,jungle_rebel_elite_crew
2025-02-17 00:00:00+00:00,5.97,5.222,7.117,9.539,6.944,4.046,15.473,8.756,19.202,6.44,4.528,4.736,7.982,10.733,6.25,5.976,9.668,6.51,8.869,5.611,92.394,54.098,22.906,17.765,10.174,8.492,11.418,73.493,6.689,121.708,12.446,39.673,9.747,9.459,9.417,7.812,6.48,45.663,34.172,7.654,16.72,34.325,13.831,22.794,10.883,6.983,34.045,16.719,18.872,57.784,49.394,22.672,16.935,61.159,25.178,22.853,9.704,12.313,32.476,16.302
2025-02-18 00:00:00+00:00,5.838,5.098,7.287,9.738,7.099,4.062,15.551,8.845,19.242,6.429,4.55,4.685,8.571,11.019,6.294,6.015,10.052,6.588,8.858,5.705,91.946,53.529,23.951,18.245,10.423,8.476,11.309,73.366,6.839,127.636,12.616,40.154,9.742,9.526,9.419,7.682,6.498,48.25,34.365,7.651,16.675,34.372,13.419,24.275,11.244,7.136,34.16,17.446,19.375,61.397,69.728,23.051,17.681,57.251,25.423,20.251,10.05,12.161,32.963,16.803
2025-02-19 00:00:00+00:00,5.925,5.068,7.319,10.151,7.223,4.06,15.584,8.548,18.925,6.609,4.569,4.834,7.967,10.924,6.252,6.002,9.802,6.583,9.128,5.771,92.031,54.613,24.143,18.185,10.393,8.266,12.118,73.927,6.58,129.16,12.536,40.215,10.019,9.553,9.345,7.781,6.384,46.888,34.155,7.687,17.05,38.672,13.923,23.958,10.696,7.086,34.247,16.474,19.586,65.516,53.806,22.249,17.648,57.629,25.519,19.955,9.998,12.379,31.311,17.392
2025-02-20 00:00:00+00:00,5.866,5.097,7.306,10.092,6.909,3.967,15.679,8.596,19.262,6.562,4.391,4.822,8.014,11.151,6.359,6.214,9.691,6.288,9.082,5.732,93.613,53.998,24.014,18.216,10.093,8.638,11.891,72.637,6.92,124.835,12.494,40.813,9.74,9.497,9.557,7.691,6.423,47.11,35.484,8.2,17.108,37.865,14.068,23.771,10.607,7.065,33.99,16.805,19.546,56.116,53.625,22.105,17.874,58.135,25.407,20.308,10.002,12.193,32.278,17.136
2025-02-21 00:00:00+00:00,6.009,5.125,7.1,10.306,7.355,4.055,15.653,8.667,19.453,6.562,4.269,4.876,8.025,11.153,6.395,6.353,9.87,6.492,9.061,5.771,93.648,55.472,24.063,18.491,10.112,8.367,11.158,74.166,7.108,126.044,12.872,41.392,9.745,9.788,9.569,7.726,6.7,46.448,35.242,8.346,16.708,36.56,14.56,24.864,11.084,7.092,35.718,16.697,19.356,63.474,53.121,23.53,18.036,58.856,25.239,20.306,10.074,12.241,32.717,16.822
2025-02-22 00:00:00+00:00,6.056,5.119,7.061,9.928,7.632,4.017,15.358,8.849,18.999,6.603,4.333,4.868,8.12,11.81,6.466,6.58,10.087,6.392,9.028,5.723,93.695,54.369,24.264,18.542,10.223,8.462,11.995,75.886,7.234,131.263,12.416,39.349,9.912,9.904,9.954,7.534,6.713,48.976,34.872,8.106,17.749,39.603,14.531,23.49,11.191,7.091,34.91,16.728,19.397,58.122,54.018,22.892,17.519,60.187,26.604,20.32,10.621,12.259,34.063,18.105
2025-02-23 00:00:00+00:00,5.987,5.168,7.196,10.337,7.314,4.124,15.686,8.747,19.195,6.7,4.462,4.932,8.339,12.262,6.32,6.49,10.297,6.417,8.671,5.813,92.745,56.414,24.47,18.595,10.353,8.589,11.861,71.701,6.71,118.641,12.344,39.971,9.997,9.902,9.812,7.514,6.692,49.014,33.963,8.217,17.481,37.392,14.037,23.995,11.173,7.216,34.524,16.031,19.828,61.511,53.037,22.999,17.739,61.345,25.128,21.943,10.542,12.315,34.946,17.542
2025-02-24 00:00:00+00:00,5.868,5.013,7.165,10.328,7.398,4.078,15.332,8.746,19.844,6.716,4.459,4.9,8.387,12.349,6.418,6.457,10.527,6.366,8.723,5.74,95.25,54.506,23.875,18.623,10.577,8.436,12.501,71.025,6.655,118.95,12.569,40.101,9.977,9.915,10.016,7.362,6.598,50.36,34.575,8.025,17.996,39.38,13.666,24.657,11.184,7.351,34.741,16.548,19.897,,50.996,22.567,17.437,57.984,25.757,20.04,10.869,12.256,34.009,17.675
2025-02-25 00:00:00+00:00,5.865,4.948,7.214,10.303,7.226,4.017,15.265,8.673,19.19,6.484,4.414,4.838,8.005,12.189,6.251,6.477,10.546,6.348,8.691,5.734,90.847,52.317,23.635,18.47,10.229,8.302,12.191,71.103,6.777,121.935,12.745,40.937,10.122,10.038,9.773,7.327,6.535,50.08,35.101,8.139,18.843,38.882,13.769,24.721,11.462,7.187,36.008,17.236,19.392,59.223,52.46,21.606,18.245,58.49,26.413,21.212,10.753,12.761,35.24,17.409
2025-02-26 00:00:00+00:00,5.802,4.967,7.307,10.294,7.073,4.056,14.921,8.473,19.265,6.351,4.294,4.829,8.223,12.329,6.344,6.26,10.504,6.385,8.883,5.631,90.801,53.631,23.592,18.671,10.407,8.199,12.112,73.763,6.668,121.523,12.78,40.767,10.194,9.549,9.189,7.465,6.644,50.004,35.283,7.785,18.482,37.276,14.424,24.307,11.276,7.362,36.297,16.932,20.706,61.701,53.29,20.661,17.85,59.396,27.355,21.329,10.893,11.917,35.104,18.466
2025-02-27 00:00:00+00:00,5.963,5.016,7.055,10.218,6.89,3.987,15.246,8.737,19.868,6.314,4.378,4.873,8.099,11.823,6.38,6.436,10.548,6.386,8.631,5.569,88.77,54.867,24.008,18.224,10.394,8.565,12.113,74.639,6.323,119.356,13.031,40.454,9.987,10.035,9.432,7.508,6.638,50.747,34.703,7.91,17.64,36.903,13.675,24.191,11.104,7.355,37.839,16.854,19.258,62.868,52.844,21.35,18.606,62.125,26.715,21.286,11.147,12.297,34.716,18.696
2025-02-28 00:00:00+00:00,5.885,5.041,7.055,10.332,7.05,3.916,15.184,8.852,19.038,6.197,4.353,4.786,8.135,11.683,6.264,6.222,10.454,6.404,8.635,5.519,88.289,54.671,24.364,18.668,10.16,8.336,12.291,69.76,6.364,114.399,12.91,38.211,9.961,9.82,9.806,7.398,6.39,51.484,34.676,7.782,17.064,39.408,13.632,22.671,11.327,7.2,37.67,17.063,19.462,61.824,52.725,21.506,18.842,60.745,26.857,21.075,11.255,12.249,32.821,18.147
2025-03-01 00:00:00+00:00,5.865,5.143,7.227,10.361,7.084,3.966,15.555,8.745,18.87,6.581,4.368,4.982,8.232,11.75,6.318,6.314,10.512,6.475,8.677,5.676,97.46,53.477,24.433,18.569,10.32,8.695,12.431,70.694,6.483,118.794,12.974,40.533,10.152,10.048,9.767,7.425,6.427,50.508,35.504,7.783,17.74,38.31,14.179,23.321,11.847,7.139,37.049,17.121,20.185,63.66,51.158,22.748,18.49,59.475,26.141,23.039,11.417,12.393,35.294,18.381
2025-03-02 00:00:00+00:00,5.899,5.055,7.372,10.403,6.875,3.924,15.595,8.692,18.98,6.413,4.386,4.849,8.365,11.731,6.328,6.346,10.432,6.405,8.709,5.656,95.621,53.654,24.652,19.166,10.217,8.457,12.4,72.471,6.522,116.024,13.078,40.147,10.19,10.275,9.645,7.511,6.55,50.321,34.892,7.74,17.594,36.272,13.529,25.257,11.594,7.284,36.289,16.929,20.136,62.904,52.284,24.038,17.925,60.03,27.43,21.436,11.237,12.532,34.456,19.97
2025-03-03 00:00:00+00:00,5.992,4.943,7.358,10.269,6.846,3.881,15.79,8.757,19.671,6.553,4.392,4.924,8.112,11.97,6.323,6.308,10.079,6.371,8.832,5.572,95.726,55.26,24.448,18.749,10.482,8.511,12.214,73.07,6.307,120.882,12.594,39.689,10.158,9.773,9.204,7.596,6.565,49.602,35.814,7.666,17.828,37.433,14.034,23.763,11.625,7.232,35.685,17.162,20.456,61.603,55.079,22.316,18.307,58.981,27.11,22.413,11.154,12.501,35.063,18.742
2025-03-04 00:00:00+00:00,5.91,5.029,7.177,10.257,7.042,3.857,15.28,8.669,19.437,6.395,4.346,4.866,8.368,11.666,6.231,6.226,10.051,6.391,8.903,5.643,86.498,54.752,24.73,18.714,10.506,8.694,12.469,73.163,6.211,121.22,12.886,39.742,9.995,10.096,9.196,7.417,6.389,49.945,35.855,7.632,18.048,37.764,13.884,22.286,11.484,7.3,36.437,17.065,19.904,58.401,54.928,22.71,17.568,59.383,25.61,22.161,10.961,12.565,35.662,18.62
2025-03-05 00:00:00+00:00,5.739,5.131,7.165,10.361,6.883,3.806,15.353,8.35,20.369,6.44,4.318,4.715,8.104,11.522,6.254,6.286,9.958,6.461,8.911,5.689,100.244,53.45,23.103,18.858,10.337,8.523,12.102,71.94,6.481,118.769,13.001,39.17,10.111,9.779,9.531,7.525,6.624,47.803,34.367,7.883,17.52,37.688,13.146,24.239,11.445,7.047,36.555,16.789,19.89,62.698,55.73,22.345,17.899,62.636,26.66,22.147,11.709,12.282,35.836,18.713
2025-03-06 00:00:00+00:00,5.911,5.146,7.3,10.487,7.018,3.931,15.673,8.686,20.092,6.415,4.361,4.803,8.28,11.584,6.205,6.206,9.805,6.467,9.078,5.714,92.264,56.875,24.282,19.334,10.249,8.621,12.313,71.652,6.382,119.544,12.988,39.025,10.425,9.901,9.157,7.641,6.318,47.286,35.562,7.585,17.426,37.302,13.215,24.167,11.542,6.86,35.924,16.57,19.147,59.587,51.639,21.421,17.81,64.605,26.524,21.317,11.762,12.187,36.495,18.813
2025-03-07 00:00:00+00:00,6.011,5.059,7.317,10.47,7.104,3.985,15.527,8.808,20.161,6.523,4.246,4.902,8.168,11.692,6.345,6.135,9.883,6.472,9.162,5.577,95.313,54.926,25.268,20.05,9.954,8.628,12.657,69.467,6.308,122.478,12.813,39.374,10.531,10.27,9.319,7.754,6.528,47.104,34.762,7.655,17.997,36.379,13.792,24.375,11.929,6.988,36.958,16.8,19.262,60.501,54.239,22.857,17.256,64.064,25.835,21.826,11.69,12.631,36.546,19.347
2025-03-08 00:00:00+00:00,5.968,5.132,7.314,10.885,7.518,3.982,15.389,9.089,19.625,6.702,4.404,4.957,8.4,11.593,6.438,6.233,9.933,6.616,9.363,5.673,92.063,55.85,24.784,20.012,10.31,8.802,12.45,70.494,6.378,127.171,12.664,38.718,11.125,10.344,9.265,7.721,6.619,46.654,35.175,8.259,17.913,39.974,13.752,23.902,11.796,7.092,36.195,16.917,19.92,62.711,53.252,24.444,17.251,61.971,26.616,21.407,11.976,12.568,34.165,19.029
2025-03-09 00:00:00+00:00,5.953,5.165,7.375,10.398,7.245,4.033,16.12,9.219,19.358,6.64,4.398,4.952,8.197,11.773,6.528,6.298,9.927,6.663,9.463,5.768,95.078,54.852,24.352,20.234,10.511,8.929,12.895,72.853,6.774,123.161,12.438,39.722,11.001,10.422,9.296,7.802,6.732,45.777,35.475,8.326,17.888,39.86,14.147,24.468,10.987,7.224,35.576,16.984,19.391,60.758,52.509,23.464,17.911,67.051,27.411,20.926,12.127,12.404,35.345,19.31
2025-03-10 00:00:00+00:00,6.028,5.234,7.403,11.331,7.382,4.109,15.346,9.332,19.739,6.725,4.39,5.008,8.39,11.854,6.591,6.377,9.929,6.797,9.475,5.742,96.264,57.602,24.982,19.49,10.533,9.253,13.219,72.933,6.501,122.659,12.357,38.636,10.877,10.18,9.125,8.022,6.955,46.183,36.104,8.737,17.999,40.437,14.352,23.127,11.27,7.265,34.924,17.782,19.755,63.669,53.139,23.64,17.946,65.366,27.466,20.756,12.356,12.502,35.109,19.674
2025-03-11 00:00:00+00:00,6.126,5.203,7.216,10.542,7.639,4.123,15.417,9.69,20.633,6.686,4.391,4.979,8.433,11.857,6.555,6.343,10.011,6.84,9.357,5.876,92.765,55.739,24.716,19.739,10.533,8.777,12.849,74.127,6.744,124.29,12.749,39.88,11.057,10.413,9.653,8.06,6.937,47.602,35.008,8.303,18.789,39.936,14.471,23.725,11.612,7.514,36.249,17.641,20.036,66.045,54.797,23.711,18.569,64.476,26.766,20.778,12.656,12.374,36.524,19.201
2025-03-12 00:00:00+00:00,6.183,5.251,7.792,10.846,7.585,4.176,15.171,9.693,20.043,6.627,4.359,4.955,8.435,11.716,6.618,6.342,10.186,6.708,9.561,5.919,100.106,57.785,25.015,19.857,10.632,9.161,12.263,72.995,6.805,126.705,12.569,39.525,11.121,10.514,9.454,8.154,7.018,49.114,36.851,7.898,18.052,37.463,14.332,24.564,11.563,7.594,35.036,17.38,20.38,61.888,53.632,24.022,18.818,65.023,27.23,20.728,12.628,12.596,35.942,19.816
2025-03-13 00:00:00+00:00,6.117,5.104,7.273,10.616,7.383,4.109,15.337,9.978,19.841,6.663,4.311,4.714,8.35,11.493,6.614,6.162,10.047,6.753,9.385,5.732,94.955,59.088,24.931,19.363,10.524,9.241,12.031,74.71,6.851,133.357,12.233,41.403,10.955,10.633,9.79,7.93,6.935,49.029,35.98,8.179,18.033,38.447,14.732,24.498,11.265,7.709,35.604,17.957,20.623,59.826,53.864,23.45,18.353,62.448,26.612,21.338,12.846,12.453,36.027,19.626
2025-03-14 00:00:00+00:00,5.778,4.862,6.91,10.158,7.291,3.912,14.596,10.06,19.13,6.251,4.154,4.542,7.969,11.066,6.247,5.916,9.817,6.453,8.921,5.524,91.099,57.009,24.606,18.097,10.121,8.558,13.179,74.071,6.355,121.437,11.836,40.664,10.498,10.724,9.611,7.54,6.762,48.308,36.086,8.14,17.543,38.771,14.125,24.859,10.925,7.609,35.475,17.727,20.301,57.843,52.648,22.999,18.065,64.628,26.348,20.859,12.887,11.949,34.833,19.739
2025-03-15 00:00:00+00:00,5.859,4.838,6.945,10.133,7.009,3.936,14.756,9.545,19.002,6.344,4.187,4.657,7.964,11.382,6.33,5.88,10.103,6.45,8.85,5.583,96.424,54.741,24.346,17.739,10.262,8.575,12.345,74.367,6.749,123.88,12.112,40.632,10.091,10.385,9.297,7.476,6.866,49.652,36.381,7.881,17.295,40.72,14.904,24.593,11.058,7.137,35.144,16.635,19.908,62.411,51.872,23.024,17.594,64.204,26.862,21.498,11.816,12.474,35.343,19.585
2025-03-16 00:00:00+00:00,5.989,4.723,6.948,9.934,7.045,3.91,14.839,9.128,19.371,6.122,4.173,4.59,7.927,11.324,6.44,5.967,9.934,6.491,8.838,5.41,104.391,55.198,24.559,17.809,10.423,8.302,12.267,73.616,6.4,121.475,11.649,38.542,10.213,10.155,9.107,7.416,6.921,50.648,34.882,7.41,17.509,37.586,14.335,23.896,10.523,7.241,35.685,16.0,20.076,60.779,50.838,23.761,17.621,66.132,26.809,22.122,11.282,12.363,36.086,19.22
2025-03-17 00:00:00+00:00,5.987,4.677,7.005,9.944,7.207,3.985,14.713,9.428,19.678,6.066,4.215,4.516,7.883,11.279,6.366,5.783,10.087,6.569,8.868,5.515,90.634,56.223,23.591,17.505,9.952,8.501,12.58,74.502,6.556,120.262,11.954,38.803,10.282,10.212,9.141,7.316,6.839,49.048,36.251,7.759,17.8,37.859,13.765,23.96,10.985,6.999,34.527,17.161,19.806,67.045,52.67,23.03,18.209,66.611,26.467,22.221,11.113,12.38,34.957,18.63
2025-03-18 00:00:00+00:00,5.939,4.754,7.302,9.868,7.057,3.939,14.615,9.237,19.369,6.167,4.207,4.568,8.132,11.47,6.427,5.904,10.078,6.641,8.709,5.494,98.316,56.674,23.925,17.368,10.328,8.669,12.411,74.043,6.234,125.248,11.883,38.969,10.084,10.075,9.547,7.306,6.95,49.462,36.21,7.701,17.242,36.855,14.435,23.802,11.034,7.242,35.57,16.513,20.185,60.912,51.108,23.787,17.925,69.099,26.203,21.595,11.289,12.811,34.579,19.03
2025-03-19 00:00:00+00:00,5.971,4.701,7.042,9.913,7.078,3.884,14.92,9.274,18.811,6.137,4.204,4.597,8.076,11.146,6.327,5.852,9.935,6.47,8.722,5.515,94.041,55.796,23.452,17.094,9.756,8.413,12.26,71.431,6.493,123.92,12.329,39.789,10.19,10.261,9.517,7.486,6.901,46.517,36.791,7.876,17.431,38.073,14.77,23.695,11.054,7.1,35.487,16.367,19.496,64.944,49.583,23.363,17.212,65.33,26.041,21.57,11.516,12.536,35.577,18.419
2025-03-20 00:00:00+00:00,6.067,4.761,6.834,9.843,7.0,3.907,14.723,8.802,20.203,6.161,4.178,4.616,8.233,11.409,6.396,6.011,10.019,6.474,8.544,5.41,94.512,56.134,24.917,17.434,10.065,8.228,12.183,73.027,6.339,121.194,12.236,40.603,10.13,9.906,9.582,7.443,6.814,50.199,34.914,7.435,17.475,36.634,14.738,23.407,10.952,6.729,36.143,15.827,19.168,59.299,52.093,23.063,17.452,65.778,25.44,21.181,11.434,12.232,33.093,17.637
2025-03-21 00:00:00+00:00,6.215,4.944,7.268,9.988,7.153,3.983,14.75,9.142,19.494,6.354,4.274,4.79,8.225,11.793,6.558,6.122,10.172,6.785,8.869,5.686,99.322,55.749,25.015,17.703,10.267,8.005,11.898,72.503,6.499,126.958,12.473,41.148,10.379,10.628,9.365,7.699,7.055,49.753,35.804,7.684,17.431,37.926,14.986,22.776,10.929,7.298,35.884,16.086,19.632,61.52,50.159,23.148,17.493,69.693,25.526,20.627,11.516,12.386,34.168,18.461
2025-03-22 00:00:00+00:00,6.218,5.037,7.359,10.49,7.392,4.021,15.109,9.297,19.536,6.157,4.294,4.837,8.143,11.743,6.707,6.003,10.259,6.763,9.123,5.723,92.97,55.087,24.064,17.472,10.406,7.938,12.463,76.057,6.564,123.38,12.386,37.969,10.193,10.363,9.655,7.603,7.075,47.535,35.949,7.901,17.261,38.824,14.813,24.313,11.171,7.387,36.138,16.564,19.407,59.463,52.537,23.466,18.323,68.967,25.85,22.077,11.241,11.874,34.903,20.114
2025-03-23 00:00:00+00:00,6.234,4.887,7.547,10.245,7.274,4.012,15.347,9.158,19.925,6.297,4.189,4.778,8.219,11.48,6.612,6.158,9.863,6.78,8.947,5.638,97.87,56.405,24.124,17.509,10.258,7.808,12.805,74.175,6.612,127.132,12.468,39.972,10.335,10.747,9.466,7.724,6.91,49.287,35.836,7.742,17.741,36.872,14.907,23.873,11.397,7.27,36.276,16.667,20.069,61.253,51.845,23.368,18.041,66.799,25.615,21.93,10.692,11.751,36.019,19.159
2025-03-24 00:00:00+00:00,6.189,4.886,7.413,10.408,7.395,3.917,15.241,8.927,20.602,6.21,4.262,4.775,8.173,11.524,6.564,6.23,9.79,6.693,9.052,5.621,97.712,53.426,24.452,17.748,10.507,7.84,12.847,73.9,6.436,128.529,12.528,41.71,10.408,10.141,9.424,7.592,6.754,48.952,35.705,8.003,17.234,38.862,14.432,23.835,11.386,7.329,36.865,17.055,20.208,64.946,50.497,24.139,18.424,64.536,26.756,20.696,11.065,12.264,35.998,18.933
2025-03-25 00:00:00+00:00,6.095,4.839,7.437,9.912,7.167,3.81,15.133,8.793,20.133,6.153,4.155,4.593,8.226,11.715,6.506,6.074,9.815,6.583,8.92,5.491,98.433,55.171,23.867,17.62,9.618,7.99,13.04,74.737,6.324,128.94,12.42,40.649,10.255,10.076,9.581,7.702,6.762,50.019,35.543,8.096,16.832,39.668,14.972,24.258,10.934,7.085,35.898,17.294,19.762,62.813,52.773,23.669,19.09,63.222,26.314,20.077,10.974,12.22,34.382,18.963
2025-03-26 00:00:00+00:00,6.196,4.866,7.402,10.282,7.143,3.973,15.123,9.305,20.726,6.288,4.213,4.609,8.119,11.677,6.669,6.25,9.802,6.627,9.011,5.478,97.899,55.381,24.64,18.326,10.219,7.94,12.816,76.349,6.476,132.147,12.271,39.616,9.814,10.373,9.594,7.773,6.868,50.064,35.582,7.843,17.473,39.365,14.354,24.524,11.354,7.294,37.172,16.834,19.784,66.309,51.707,22.845,19.014,68.914,26.628,20.604,11.042,12.392,35.603,20.118
2025-03-27 00:00:00+00:00,6.141,4.999,7.165,10.178,7.279,3.952,14.944,9.242,20.31,6.268,4.273,4.747,8.252,10.961,6.588,6.456,9.73,6.492,8.86,5.555,95.674,53.167,25.32,17.76,10.43,8.205,13.288,77.345,6.458,131.195,12.51,40.101,9.75,10.296,9.814,7.679,6.969,49.138,36.131,7.854,17.84,39.421,14.373,23.863,11.219,7.412,36.479,16.421,20.22,66.586,47.1,23.195,19.378,70.201,26.19,20.547,11.339,12.472,34.305,19.848
2025-03-28 00:00:00+00:00,6.375,4.999,7.251,10.374,7.221,3.947,15.052,9.411,19.701,6.188,4.103,4.668,8.188,11.678,6.753,6.449,9.597,6.426,8.649,5.513,98.068,53.557,24.966,17.76,10.181,8.138,12.954,78.481,6.417,129.889,12.079,40.227,9.949,10.095,9.322,7.634,7.108,48.673,37.461,7.769,17.689,35.737,13.911,23.491,11.242,7.177,36.206,15.682,19.853,63.808,52.899,23.441,18.498,68.938,26.155,21.286,10.791,12.337,36.874,18.63
2025-03-29 00:00:00+00:00,6.176,5.003,7.413,10.179,7.134,3.853,14.595,9.801,19.829,6.299,4.154,4.766,8.243,11.235,6.936,6.566,9.655,6.422,8.912,5.534,101.254,53.873,24.95,18.511,10.334,8.028,12.787,75.78,6.544,122.554,11.727,40.322,9.981,10.044,9.056,7.75,7.15,48.629,36.778,7.861,17.422,35.18,13.827,24.333,11.052,7.164,36.101,16.516,20.236,59.779,49.913,23.541,18.529,69.752,27.85,20.925,11.004,12.18,36.067,20.574
2025-03-30 00:00:00+00:00,6.158,4.938,7.191,10.297,7.06,3.947,14.747,9.484,19.915,6.113,4.165,4.634,8.097,11.263,6.681,6.793,9.579,6.355,8.902,5.624,100.231,52.57,24.661,18.023,10.17,8.04,12.498,75.368,6.37,122.255,12.194,40.994,9.96,10.027,9.031,7.774,7.107,48.67,35.762,7.827,17.392,37.335,14.009,24.541,10.788,7.26,36.929,16.793,19.545,58.232,50.875,23.466,18.053,70.915,27.773,20.475,10.851,12.229,35.394,20.52
2025-03-31 00:00:00+00:00,6.123,4.873,7.221,10.194,7.089,3.83,14.515,9.624,19.956,6.263,4.137,4.63,7.992,11.302,6.511,6.954,9.531,6.3,8.915,5.681,96.48,54.944,25.021,18.541,10.324,7.843,12.573,76.54,6.347,122.212,11.56,40.115,10.176,9.936,9.033,7.621,6.921,47.159,35.006,7.761,17.816,37.21,13.512,24.054,10.904,6.924,35.985,15.972,19.594,60.853,51.27,22.7,18.565,74.764,27.06,21.795,11.003,11.97,35.773,18.565
2025-04-01 00:00:00+00:00,5.721,4.497,6.481,9.239,6.764,3.684,13.273,9.335,18.234,5.587,3.823,4.201,7.415,10.321,6.281,7.057,8.675,5.816,8.005,5.063,96.907,51.141,22.351,16.852,9.559,7.281,11.465,75.88,5.854,118.561,10.909,35.992,9.285,9.155,8.666,6.757,6.778,45.134,32.304,7.026,15.933,35.957,13.408,21.761,10.043,6.826,32.44,14.886,18.212,57.635,46.844,21.21,17.072,80.296,25.108,20.302,9.926,10.794,38.559,17.946
2025-04-02 00:00:00+00:00,5.791,4.528,6.645,9.421,6.692,3.767,13.079,8.983,18.31,5.949,4.187,4.372,7.536,10.377,6.188,6.623,9.092,5.895,8.344,5.14,97.972,50.973,22.343,17.298,10.034,7.375,11.426,74.152,5.869,119.096,10.891,37.056,9.536,9.511,8.341,6.753,6.762,44.341,32.292,7.171,15.695,37.091,13.03,22.802,10.415,6.8,33.229,14.624,18.685,55.434,46.085,21.48,17.157,77.715,24.807,19.655,9.786,10.695,38.157,18.114
2025-04-03 00:00:00+00:00,5.75,4.51,6.542,9.68,6.632,3.862,13.416,8.645,18.369,5.89,3.756,4.424,7.552,10.331,6.184,6.212,9.4,6.02,8.292,5.154,94.68,51.155,22.532,17.151,9.822,7.489,11.556,72.015,5.744,111.194,10.631,37.136,9.427,9.474,8.725,6.93,6.495,45.032,31.59,7.05,16.555,36.826,13.068,22.588,10.571,6.801,32.581,15.208,18.141,54.331,46.976,21.409,16.929,71.791,25.443,19.491,9.68,10.655,36.321,18.649
2025-04-04 00:00:00+00:00,5.829,4.704,6.719,9.761,6.738,3.739,13.605,8.803,18.634,6.021,3.862,4.378,7.653,10.575,6.217,6.285,9.458,6.12,8.638,5.353,98.674,51.902,21.644,17.225,9.994,7.372,11.787,74.218,5.968,114.142,11.064,36.241,9.255,9.234,8.799,6.905,6.623,47.69,31.66,7.419,16.448,37.463,13.347,23.039,10.571,6.736,33.535,15.354,18.371,55.202,46.526,21.751,17.429,72.429,24.139,20.762,9.779,10.776,35.612,19.058
2025-04-05 00:00:00+00:00,5.993,4.628,6.734,9.939,6.647,3.737,14.052,9.168,19.206,5.972,3.948,4.507,7.739,10.67,6.364,6.414,9.663,6.069,8.607,5.292,108.162,51.744,23.202,17.712,10.048,7.777,11.526,74.294,6.081,118.443,11.591,37.163,9.569,9.679,8.4,7.346,6.565,47.584,32.462,7.61,16.537,38.413,13.835,23.576,10.718,6.932,33.606,15.197,19.111,56.713,46.252,21.072,17.466,72.341,25.589,21.952,10.503,11.142,36.952,20.272
2025-04-06 00:00:00+00:00,6.054,4.638,6.688,9.813,6.808,3.744,13.982,9.192,19.052,6.056,4.04,4.578,8.018,10.625,6.342,6.415,9.497,6.168,8.6,5.216,98.951,52.772,23.098,18.097,10.022,8.037,11.738,75.989,6.078,117.775,11.717,38.143,9.95,9.55,8.25,7.268,6.661,47.617,32.579,7.788,16.671,38.115,13.549,23.478,10.532,7.045,33.326,15.457,18.388,57.555,47.341,22.575,17.096,71.559,25.977,22.577,10.503,11.434,37.553,19.634
2025-04-07 00:00:00+00:00,6.023,4.692,6.789,9.564,6.828,3.799,13.912,9.158,19.185,5.995,4.067,4.584,7.855,10.783,6.455,5.961,9.5,6.281,8.662,5.289,97.061,53.501,22.818,17.443,10.24,7.954,11.85,75.049,6.043,117.961,11.864,38.005,9.826,9.435,8.718,7.177,6.718,47.499,33.527,7.656,17.29,37.918,12.987,23.236,10.698,6.96,33.509,15.422,18.889,57.254,49.939,22.002,17.078,73.662,26.237,22.858,10.074,11.308,37.583,18.826
